course_rating,slope,bogey_rating,par,handicap,total_yards,expected_score_diff
63.0,104,82.2,66,14.0,4722,9.884955752212390
63.0,104,82.2,66,24.0,4722,19.08849557522120
64.4,102,88.7,66,0.0,4292,-1.5999999999999900
64.4,102,88.7,66,5.0,4292,2.9132743362831900
64.4,102,88.7,66,14.0,4292,11.037168141592900
64.4,102,88.7,66,24.0,4292,20.063716814159300
69.8,118,91.8,70,0.0,6216,-0.20000000000000300
69.8,118,91.8,70,5.0,6216,5.021238938053100
69.8,118,91.8,70,14.0,6216,14.419469026548700
69.8,118,91.8,70,24.0,6216,24.861946902654900
68.2,114,89.4,70,0.0,5882,-1.8000000000000000
68.2,114,89.4,70,5.0,5882,3.244247787610620
68.2,114,89.4,70,14.0,5882,12.323893805309700
68.2,114,89.4,70,24.0,5882,22.412389380531000
70.0,111,96.2,70,0.0,5206,0.0
70.0,111,96.2,70,5.0,5206,4.911504424778760
70.0,111,96.2,70,14.0,5206,13.752212389380500
70.0,111,96.2,70,24.0,5206,23.575221238938100
62.2,92,79.2,65,0.0,4567,-2.800000000000000
62.2,92,79.2,65,5.0,4567,1.2707964601770000
62.2,92,79.2,65,14.0,4567,8.598230088495580
62.2,92,79.2,65,24.0,4567,16.739823008849600
65.4,104,89.9,68,0.0,4567,-2.5999999999999900
65.4,104,89.9,68,5.0,4567,2.001769911504430
65.4,104,89.9,68,14.0,4567,10.284955752212400
65.4,104,89.9,68,24.0,4567,19.488495575221200
69.4,118,91.4,71,0.0,6043,-1.5999999999999900
69.4,118,91.4,71,5.0,6043,3.6212389380531000
69.4,118,91.4,71,14.0,6043,13.019469026548700
69.4,118,91.4,71,24.0,6043,23.461946902654900
66.7,112,87.4,71,0.0,5499,-4.300000000000000
66.7,112,87.4,71,5.0,5499,0.6557522123893880
66.7,112,87.4,71,14.0,5499,9.576106194690270
66.7,112,87.4,71,24.0,5499,19.487610619469000
71.6,123,100.9,71,0.0,5499,0.5999999999999940
71.6,123,100.9,71,5.0,5499,6.04247787610619
71.6,123,100.9,71,14.0,5499,15.838938053097300
71.6,123,100.9,71,24.0,5499,26.72389380530970
66.9,113,93.8,71,0.0,4653,-4.099999999999990
66.9,113,93.8,71,5.0,4653,0.9000000000000060
66.9,113,93.8,71,14.0,4653,9.900000000000010
66.9,113,93.8,71,24.0,4653,19.900000000000000
73.4,136,98.5,70,0.0,6839,3.4000000000000100
73.4,136,98.5,70,5.0,6839,9.417699115044260
73.4,136,98.5,70,14.0,6839,20.249557522123900
73.4,136,98.5,70,24.0,6839,32.2849557522124
72.3,134,97.2,70,0.0,6613,2.300000000000000
72.3,134,97.2,70,5.0,6613,8.229203539823000
72.3,134,97.2,70,14.0,6613,18.90176991150440
72.3,134,97.2,70,24.0,6613,30.760176991150400
71.7,131,95.9,70,0.0,6464,1.7000000000000000
71.7,131,95.9,70,5.0,6464,7.49646017699115
71.7,131,95.9,70,14.0,6464,17.93008849557520
71.7,131,95.9,70,24.0,6464,29.523008849557500
70.8,129,94.7,70,0.0,6261,0.7999999999999970
70.8,129,94.7,70,5.0,6261,6.507964601769910
70.8,129,94.7,70,14.0,6261,16.782300884955700
70.8,129,94.7,70,24.0,6261,28.198230088495600
69.6,126,93.0,70,0.0,6009,-0.4000000000000060
69.6,126,93.0,70,5.0,6009,5.17522123893805
69.6,126,93.0,70,14.0,6009,15.21061946902650
69.6,126,93.0,70,24.0,6009,26.36106194690270
68.3,123,91.3,70,0.0,5723,-1.7000000000000000
68.3,123,91.3,70,5.0,5723,3.742477876106190
68.3,123,91.3,70,14.0,5723,13.53893805309730
68.3,123,91.3,70,24.0,5723,24.42389380530970
66.8,119,89.0,70,0.0,5401,-3.200000000000000
66.8,119,89.0,70,5.0,5401,2.0654867256637200
66.8,119,89.0,70,14.0,5401,11.543362831858400
66.8,119,89.0,70,24.0,5401,22.074336283185800
76.4,137,108.5,76,0.0,6261,0.4000000000000060
76.4,137,108.5,76,5.0,6261,6.461946902654870
76.4,137,108.5,76,14.0,6261,17.373451327433600
76.4,137,108.5,76,24.0,6261,29.497345132743400
75.0,134,106.3,76,0.0,6009,-1.0
75.0,134,106.3,76,5.0,6009,4.929203539823010
75.0,134,106.3,76,14.0,6009,15.60176991150440
75.0,134,106.3,76,24.0,6009,27.460176991150400
73.4,130,103.8,76,0.0,5723,-2.5999999999999900
73.4,130,103.8,76,5.0,5723,3.152212389380540
73.4,130,103.8,76,14.0,5723,13.506194690265500
73.4,130,103.8,76,24.0,5723,25.01061946902660
71.7,127,101.3,76,0.0,5401,-4.300000000000000
71.7,127,101.3,76,5.0,5401,1.3194690265486700
71.7,127,101.3,76,14.0,5401,11.434513274336300
71.7,127,101.3,76,24.0,5401,22.67345132743360
73.1,131,97.5,72,0.0,6776,1.0999999999999900
73.1,131,97.5,72,5.0,6776,6.896460176991140
73.1,131,97.5,72,14.0,6776,17.33008849557520
73.1,131,97.5,72,24.0,6776,28.92300884955750
70.4,127,93.9,72,0.0,6198,-1.5999999999999900
70.4,127,93.9,72,5.0,6198,4.019469026548680
70.4,127,93.9,72,14.0,6198,14.134513274336300
70.4,127,93.9,72,24.0,6198,25.373451327433600
68.9,123,91.6,72,0.0,5833,-3.0999999999999900
68.9,123,91.6,72,5.0,5833,2.3424778761062000
68.9,123,91.6,72,14.0,5833,12.138938053097300
68.9,123,91.6,72,24.0,5833,23.02389380530970
66.4,119,88.5,72,0.0,5359,-5.599999999999990
66.4,119,88.5,72,5.0,5359,-0.334513274336274
66.4,119,88.5,72,14.0,5359,9.143362831858410
66.4,119,88.5,72,24.0,5359,19.674336283185900
60.5,103,79.6,72,0.0,3842,-11.5
60.5,103,79.6,72,5.0,3842,-6.942477876106200
60.5,103,79.6,72,14.0,3842,1.2610619469026600
60.5,103,79.6,72,24.0,3842,10.376106194690300
76.0,130,106.5,72,0.0,6198,4.0
76.0,130,106.5,72,5.0,6198,9.752212389380530
76.0,130,106.5,72,14.0,6198,20.106194690265500
76.0,130,106.5,72,24.0,6198,31.610619469026500
73.9,126,103.4,72,0.0,5833,1.9000000000000100
73.9,126,103.4,72,5.0,5833,7.475221238938060
73.9,126,103.4,72,14.0,5833,17.51061946902660
73.9,126,103.4,72,24.0,5833,28.661061946902700
71.3,120,99.5,72,0.0,5359,-0.7000000000000030
71.3,120,99.5,72,5.0,5359,4.609734513274330
71.3,120,99.5,72,14.0,5359,14.167256637168100
71.3,120,99.5,72,24.0,5359,24.786725663716800
62.8,107,88.0,72,0.0,3841,-9.200000000000000
62.8,107,88.0,72,5.0,3841,-4.465486725663720
62.8,107,88.0,72,14.0,3841,4.056637168141590
62.8,107,88.0,72,24.0,3841,13.525663716814200
59.6,93,76.9,60,0.0,3612,-0.3999999999999990
59.6,93,76.9,60,5.0,3612,3.7150442477876100
59.6,93,76.9,60,14.0,3612,11.122123893805300
59.6,93,76.9,60,24.0,3612,19.352212389380500
60.6,96,83.1,60,0.0,3612,0.6000000000000010
60.6,96,83.1,60,5.0,3612,4.847787610619460
60.6,96,83.1,60,14.0,3612,12.493805309734500
60.6,96,83.1,60,24.0,3612,20.98938053097350
58.5,90,79.7,60,0.0,3099,-1.5
58.5,90,79.7,60,5.0,3099,2.4823008849557600
58.5,90,79.7,60,14.0,3099,9.650442477876110
58.5,90,79.7,60,24.0,3099,17.61504424778760
68.2,120,90.4,72,0.0,5813,-3.800000000000000
68.2,120,90.4,72,5.0,5813,1.5097345132743400
68.2,120,90.4,72,14.0,5813,11.067256637168100
68.2,120,90.4,72,24.0,5813,21.686725663716800
66.5,117,88.3,72,0.0,5478,-5.5
66.5,117,88.3,72,5.0,5478,-0.3230088495575250
66.5,117,88.3,72,14.0,5478,8.995575221238940
66.5,117,88.3,72,24.0,5478,19.349557522123900
63.9,109,84.0,72,0.0,4961,-8.100000000000000
63.9,109,84.0,72,5.0,4961,-3.276991150442480
63.9,109,84.0,72,14.0,4961,5.404424778761050
63.9,109,84.0,72,24.0,4961,15.050442477876100
73.4,131,104.3,71,0.0,5813,2.4000000000000100
73.4,131,104.3,71,5.0,5813,8.196460176991150
73.4,131,104.3,71,14.0,5813,18.630088495575200
73.4,131,104.3,71,24.0,5813,30.22300884955750
71.5,127,101.5,71,0.0,5478,0.5
71.5,127,101.5,71,5.0,5478,6.119469026548670
71.5,127,101.5,71,14.0,5478,16.23451327433630
71.5,127,101.5,71,24.0,5478,27.473451327433600
68.1,118,95.9,71,0.0,4961,-2.9000000000000100
68.1,118,95.9,71,5.0,4961,2.321238938053090
68.1,118,95.9,71,14.0,4961,11.719469026548700
68.1,118,95.9,71,24.0,4961,22.16194690265490
72.0,130,96.1,72,0.0,6475,0.0
72.0,130,96.1,72,5.0,6475,5.7522123893805300
72.0,130,96.1,72,14.0,6475,16.106194690265500
72.0,130,96.1,72,24.0,6475,27.610619469026500
70.6,127,94.1,72,0.0,6164,-1.4000000000000100
70.6,127,94.1,72,5.0,6164,4.219469026548670
70.6,127,94.1,72,14.0,6164,14.334513274336300
70.6,127,94.1,72,24.0,6164,25.573451327433600
67.1,121,89.5,72,0.0,5414,-4.900000000000010
67.1,121,89.5,72,5.0,5414,0.4539823008849450
67.1,121,89.5,72,14.0,5414,10.091150442477900
67.1,121,89.5,72,24.0,5414,20.799115044247800
65.5,118,87.3,72,0.0,5053,-6.5
65.5,118,87.3,72,5.0,5053,-1.2787610619469100
65.5,118,87.3,72,14.0,5053,8.119469026548670
65.5,118,87.3,72,24.0,5053,18.561946902654900
76.4,128,106.6,72,0.0,6164,4.400000000000010
76.4,128,106.6,72,5.0,6164,10.063716814159300
76.4,128,106.6,72,14.0,6164,20.25840707964600
76.4,128,106.6,72,24.0,6164,31.585840707964600
72.2,119,100.3,72,0.0,5414,0.20000000000000300
72.2,119,100.3,72,5.0,5414,5.465486725663720
72.2,119,100.3,72,14.0,5414,14.943362831858400
72.2,119,100.3,72,24.0,5414,25.47433628318590
70.2,115,97.4,72,0.0,5053,-1.8000000000000000
70.2,115,97.4,72,5.0,5053,3.2884955752212500
70.2,115,97.4,72,14.0,5053,12.447787610619500
70.2,115,97.4,72,24.0,5053,22.624778761061900
70.4,126,93.8,71,0.0,6259,-0.5999999999999940
70.4,126,93.8,71,5.0,6259,4.975221238938060
70.4,126,93.8,71,14.0,6259,15.010619469026600
70.4,126,93.8,71,24.0,6259,26.161061946902700
69.3,123,92.1,71,0.0,6059,-1.7000000000000000
69.3,123,92.1,71,5.0,6059,3.742477876106190
69.3,123,92.1,71,14.0,6059,13.53893805309730
69.3,123,92.1,71,24.0,6059,24.42389380530970
66.3,117,88.1,71,0.0,5411,-4.700000000000000
66.3,117,88.1,71,5.0,5411,0.47699115044247300
66.3,117,88.1,71,14.0,5411,9.795575221238930
66.3,117,88.1,71,24.0,5411,20.1495575221239
76.4,131,107.2,71,0.0,6259,5.400000000000010
76.4,131,107.2,71,5.0,6259,11.196460176991200
76.4,131,107.2,71,14.0,6259,21.630088495575200
76.4,131,107.2,71,24.0,6259,33.22300884955750
75.3,128,105.5,71,0.0,6059,4.300000000000000
75.3,128,105.5,71,5.0,6059,9.963716814159280
75.3,128,105.5,71,14.0,6059,20.15840707964600
75.3,128,105.5,71,24.0,6059,31.4858407079646
71.6,121,100.0,71,0.0,5411,0.5999999999999940
71.6,121,100.0,71,5.0,5411,5.953982300884950
71.6,121,100.0,71,14.0,5411,15.591150442477900
71.6,121,100.0,71,24.0,5411,26.299115044247800
69.5,120,91.8,70,0.0,6229,-0.5
69.5,120,91.8,70,5.0,6229,4.809734513274340
69.5,120,91.8,70,14.0,6229,14.36725663716810
69.5,120,91.8,70,24.0,6229,24.98672566371680
68.4,118,90.3,70,0.0,5969,-1.5999999999999900
68.4,118,90.3,70,5.0,5969,3.6212389380531000
68.4,118,90.3,70,14.0,5969,13.019469026548700
68.4,118,90.3,70,24.0,5969,23.461946902654900
64.9,112,85.6,70,0.0,5222,-5.099999999999990
64.9,112,85.6,70,5.0,5222,-0.14424778761061000
64.9,112,85.6,70,14.0,5222,8.776106194690270
64.9,112,85.6,70,24.0,5222,18.68761061946900
63.2,107,83.1,70,0.0,4775,-6.800000000000000
63.2,107,83.1,70,5.0,4775,-2.0654867256637200
63.2,107,83.1,70,14.0,4775,6.456637168141600
63.2,107,83.1,70,24.0,4775,15.92566371681420
75.4,129,105.8,70,0.0,6229,5.400000000000010
75.4,129,105.8,70,5.0,6229,11.107964601769900
75.4,129,105.8,70,14.0,6229,21.382300884955800
75.4,129,105.8,70,24.0,6229,32.798230088495600
73.9,127,103.7,70,0.0,5969,3.9000000000000100
73.9,127,103.7,70,5.0,5969,9.519469026548680
73.9,127,103.7,70,14.0,5969,19.634513274336300
73.9,127,103.7,70,24.0,5969,30.873451327433600
69.7,118,97.4,70,0.0,5222,-0.29999999999999700
69.7,118,97.4,70,5.0,5222,4.921238938053110
69.7,118,97.4,70,14.0,5222,14.319469026548700
69.7,118,97.4,70,24.0,5222,24.76194690265490
67.3,112,93.7,70,0.0,4775,-2.700000000000000
67.3,112,93.7,70,5.0,4775,2.255752212389380
67.3,112,93.7,70,14.0,4775,11.176106194690300
67.3,112,93.7,70,24.0,4775,21.087610619469000
72.3,132,96.8,72,0.0,6548,0.29999999999999700
72.3,132,96.8,72,5.0,6548,6.1407079646017700
72.3,132,96.8,72,14.0,6548,16.653982300885000
72.3,132,96.8,72,24.0,6548,28.335398230088500
70.7,131,94.9,72,0.0,6239,-1.3000000000000000
70.7,131,94.9,72,5.0,6239,4.49646017699115
70.7,131,94.9,72,14.0,6239,14.93008849557520
70.7,131,94.9,72,24.0,6239,26.523008849557500
69.2,125,92.4,72,0.0,5879,-2.800000000000000
69.2,125,92.4,72,5.0,5879,2.7309734513274300
69.2,125,92.4,72,14.0,5879,12.686725663716800
69.2,125,92.4,72,24.0,5879,23.74867256637170
67.2,121,89.6,72,0.0,5528,-4.800000000000000
67.2,121,89.6,72,5.0,5528,0.5539823008849540
67.2,121,89.6,72,14.0,5528,10.191150442477900
67.2,121,89.6,72,24.0,5528,20.899115044247800
65.2,111,85.9,72,0.0,5092,-6.800000000000000
65.2,111,85.9,72,5.0,5092,-1.888495575221240
65.2,111,85.9,72,14.0,5092,6.952212389380530
65.2,111,85.9,72,24.0,5092,16.77522123893810
64.9,111,85.6,72,0.0,5034,-7.099999999999990
64.9,111,85.6,72,5.0,5034,-2.188495575221240
64.9,111,85.6,72,14.0,5034,6.652212389380540
64.9,111,85.6,72,24.0,5034,16.47522123893810
76.8,136,108.9,72,0.0,6239,4.800000000000000
76.8,136,108.9,72,5.0,6239,10.817699115044200
76.8,136,108.9,72,14.0,6239,21.6495575221239
76.8,136,108.9,72,24.0,6239,33.68495575221240
74.8,130,105.5,72,0.0,5879,2.800000000000000
74.8,130,105.5,72,5.0,5879,8.552212389380530
74.8,130,105.5,72,14.0,5879,18.90619469026550
74.8,130,105.5,72,24.0,5879,30.410619469026500
72.6,128,102.6,72,0.0,5528,0.5999999999999940
72.6,128,102.6,72,5.0,5528,6.263716814159280
72.6,128,102.6,72,14.0,5528,16.45840707964600
72.6,128,102.6,72,24.0,5528,27.785840707964600
69.9,122,98.5,72,0.0,5092,-2.0999999999999900
69.9,122,98.5,72,5.0,5092,3.298230088495590
69.9,122,98.5,72,14.0,5092,13.015044247787600
69.9,122,98.5,72,24.0,5092,23.81150442477880
69.5,121,97.9,72,0.0,5034,-2.5
69.5,121,97.9,72,5.0,5034,2.853982300884950
69.5,121,97.9,72,14.0,5034,12.491150442477900
69.5,121,97.9,72,24.0,5034,23.19911504424780
71.2,133,95.8,72,0.0,6470,-0.7999999999999970
71.2,133,95.8,72,5.0,6470,5.0849557522123900
71.2,133,95.8,72,14.0,6470,15.677876106194700
71.2,133,95.8,72,24.0,6470,27.44778761061950
69.9,130,94.0,72,0.0,6182,-2.0999999999999900
69.9,130,94.0,72,5.0,6182,3.652212389380540
69.9,130,94.0,72,14.0,6182,14.006194690265500
69.9,130,94.0,72,24.0,6182,25.51061946902660
67.9,125,91.2,72,0.0,5731,-4.099999999999990
67.9,125,91.2,72,5.0,5731,1.4309734513274500
67.9,125,91.2,72,14.0,5731,11.386725663716800
67.9,125,91.2,72,24.0,5731,22.448672566371700
65.7,121,88.2,72,0.0,5247,-6.300000000000000
65.7,121,88.2,72,5.0,5247,-0.9460176991150460
65.7,121,88.2,72,14.0,5247,8.691150442477880
65.7,121,88.2,72,24.0,5247,19.399115044247800
76.1,132,107.3,74,0.0,6182,2.0999999999999900
76.1,132,107.3,74,5.0,6182,7.940707964601770
76.1,132,107.3,74,14.0,6182,18.453982300884900
76.1,132,107.3,74,24.0,6182,30.135398230088500
70.9,124,99.7,74,0.0,5247,-3.0999999999999900
70.9,124,99.7,74,5.0,5247,2.386725663716820
70.9,124,99.7,74,14.0,5247,12.262831858407100
70.9,124,99.7,74,24.0,5247,23.236283185840700
70.1,123,98.9,74,0.0,5117,-3.9000000000000100
70.1,123,98.9,74,5.0,5117,1.5424778761061900
70.1,123,98.9,74,14.0,5117,11.338938053097300
70.1,123,98.9,74,24.0,5117,22.22389380530970
28.5,86,36.5,27,0.0,1530,1.5
28.5,86,36.5,27,5.0,1530,5.305309734513270
28.5,86,36.5,27,14.0,1530,12.154867256637200
28.5,86,36.5,27,24.0,1530,19.76548672566370
26.4,79,33.7,27,0.0,1389,-0.6000000000000010
26.4,79,33.7,27,5.0,1389,2.8955752212389400
26.4,79,33.7,27,14.0,1389,9.187610619469030
26.4,79,33.7,27,24.0,1389,16.1787610619469
25.5,74,32.4,27,0.0,1187,-1.5
25.5,74,32.4,27,5.0,1187,1.7743362831858400
25.5,74,32.4,27,14.0,1187,7.668141592920360
25.5,74,32.4,27,24.0,1187,14.216814159292000
23.8,67,30.0,27,0.0,809,-3.2000000000000000
23.8,67,30.0,27,5.0,809,-0.2353982300884960
23.8,67,30.0,27,14.0,809,5.100884955752210
23.8,67,30.0,27,24.0,809,11.030088495575200
28.5,86,38.6,27,0.0,1530,1.5
28.5,86,38.6,27,5.0,1530,5.305309734513270
28.5,86,38.6,27,14.0,1530,12.154867256637200
28.5,86,38.6,27,24.0,1530,19.76548672566370
27.3,80,36.7,27,0.0,1389,0.3000000000000010
27.3,80,36.7,27,5.0,1389,3.8398230088495600
27.3,80,36.7,27,14.0,1389,10.21150442477880
27.3,80,36.7,27,24.0,1389,17.29115044247790
26.2,75,35.1,27,0.0,1187,-0.8000000000000010
26.2,75,35.1,27,5.0,1187,2.518584070796460
26.2,75,35.1,27,14.0,1187,8.492035398230090
26.2,75,35.1,27,24.0,1187,15.12920353982300
24.1,66,31.9,27,0.0,809,-2.9000000000000000
24.1,66,31.9,27,5.0,809,0.02035398230088600
24.1,66,31.9,27,14.0,809,5.276991150442480
24.1,66,31.9,27,24.0,809,11.117699115044200
73.9,132,98.5,72,0.0,7045,1.9000000000000100
73.9,132,98.5,72,5.0,7045,7.740707964601780
73.9,132,98.5,72,14.0,7045,18.253982300885000
73.9,132,98.5,72,24.0,7045,29.93539823008850
73.0,131,97.3,72,0.0,6840,1.0
73.0,131,97.3,72,5.0,6840,6.796460176991150
73.0,131,97.3,72,14.0,6840,17.230088495575200
73.0,131,97.3,72,24.0,6840,28.823008849557500
71.6,128,95.4,72,0.0,6545,-0.4000000000000060
71.6,128,95.4,72,5.0,6545,5.263716814159280
71.6,128,95.4,72,14.0,6545,15.458407079646000
71.6,128,95.4,72,24.0,6545,26.785840707964600
70.1,126,93.4,72,0.0,6212,-1.9000000000000100
70.1,126,93.4,72,5.0,6212,3.6752212389380500
70.1,126,93.4,72,14.0,6212,13.71061946902650
70.1,126,93.4,72,24.0,6212,24.86106194690270
69.1,124,92.0,72,0.0,6004,-2.9000000000000100
69.1,124,92.0,72,5.0,6004,2.5867256637168100
69.1,124,92.0,72,14.0,6004,12.462831858407100
69.1,124,92.0,72,24.0,6004,23.436283185840700
66.6,118,88.4,72,0.0,5419,-5.400000000000010
66.6,118,88.4,72,5.0,5419,-0.17876106194691500
66.6,118,88.4,72,14.0,5419,9.219469026548670
66.6,118,88.4,72,24.0,5419,19.66194690265490
66.0,116,87.5,72,0.0,5288,-6.0
66.0,116,87.5,72,5.0,5288,-0.8672566371681400
66.0,116,87.5,72,14.0,5288,8.371681415929200
66.0,116,87.5,72,24.0,5288,18.637168141592900
60.8,105,80.3,66,0.0,3766,-5.200000000000000
60.8,105,80.3,66,5.0,3766,-0.5539823008849540
60.8,105,80.3,66,14.0,3766,7.808849557522120
60.8,105,80.3,66,24.0,3766,17.100884955752200
54.7,91,71.5,58,0.0,2912,-3.300000000000000
54.7,91,71.5,58,5.0,2912,0.7265486725663740
54.7,91,71.5,58,14.0,2912,7.974336283185850
54.7,91,71.5,58,24.0,2912,16.02743362831860
77.4,139,110.1,72,0.0,6545,5.400000000000010
77.4,139,110.1,72,5.0,6545,11.550442477876100
77.4,139,110.1,72,14.0,6545,22.621238938053100
77.4,139,110.1,72,24.0,6545,34.92212389380530
75.6,135,107.3,72,0.0,6212,3.5999999999999900
75.6,135,107.3,72,5.0,6212,9.573451327433620
75.6,135,107.3,72,14.0,6212,20.325663716814100
75.6,135,107.3,72,24.0,6212,32.27256637168140
74.4,132,105.6,72,0.0,6004,2.4000000000000100
74.4,132,105.6,72,5.0,6004,8.240707964601780
74.4,132,105.6,72,14.0,6004,18.753982300885000
74.4,132,105.6,72,24.0,6004,30.43539823008850
71.1,126,100.8,72,0.0,5419,-0.9000000000000060
71.1,126,100.8,72,5.0,5419,4.67522123893805
71.1,126,100.8,72,14.0,5419,14.71061946902650
71.1,126,100.8,72,24.0,5419,25.86106194690270
70.4,125,99.7,72,0.0,5288,-1.5999999999999900
70.4,125,99.7,72,5.0,5288,3.9309734513274500
70.4,125,99.7,72,14.0,5288,13.886725663716800
70.4,125,99.7,72,24.0,5288,24.948672566371700
61.9,106,86.8,66,0.0,3766,-4.100000000000000
61.9,106,86.8,66,5.0,3766,0.5902654867256560
61.9,106,86.8,66,14.0,3766,9.032743362831850
61.9,106,86.8,66,24.0,3766,18.41327433628320
56.7,93,78.6,58,0.0,2912,-1.3000000000000000
56.7,93,78.6,58,5.0,2912,2.815044247787610
56.7,93,78.6,58,14.0,2912,10.222123893805300
56.7,93,78.6,58,24.0,2912,18.452212389380500
72.3,128,96.0,72,0.0,6638,0.29999999999999700
72.3,128,96.0,72,5.0,6638,5.963716814159280
72.3,128,96.0,72,14.0,6638,16.15840707964600
72.3,128,96.0,72,24.0,6638,27.4858407079646
70.3,124,93.2,72,0.0,6196,-1.7000000000000000
70.3,124,93.2,72,5.0,6196,3.7867256637168100
70.3,124,93.2,72,14.0,6196,13.662831858407100
70.3,124,93.2,72,24.0,6196,24.63628318584070
68.7,120,90.9,72,0.0,5843,-3.300000000000000
68.7,120,90.9,72,5.0,5843,2.0097345132743400
68.7,120,90.9,72,14.0,5843,11.567256637168100
68.7,120,90.9,72,24.0,5843,22.186725663716800
67.0,117,88.7,72,0.0,5490,-5.0
67.0,117,88.7,72,5.0,5490,0.1769911504424760
67.0,117,88.7,72,14.0,5490,9.495575221238940
67.0,117,88.7,72,24.0,5490,19.849557522123900
65.4,114,86.5,72,0.0,5125,-6.599999999999990
65.4,114,86.5,72,5.0,5125,-1.555752212389380
65.4,114,86.5,72,14.0,5125,7.52389380530974
65.4,114,86.5,72,24.0,5125,17.61238938053100
75.8,133,107.0,72,0.0,6196,3.800000000000000
75.8,133,107.0,72,5.0,6196,9.684955752212390
75.8,133,107.0,72,14.0,6196,20.277876106194700
75.8,133,107.0,72,24.0,6196,32.047787610619500
73.8,129,104.1,72,0.0,5843,1.8000000000000000
73.8,129,104.1,72,5.0,5843,7.507964601769910
73.8,129,104.1,72,14.0,5843,17.782300884955700
73.8,129,104.1,72,24.0,5843,29.198230088495600
69.8,120,98.1,72,0.0,5125,-2.200000000000000
69.8,120,98.1,72,5.0,5125,3.109734513274330
69.8,120,98.1,72,14.0,5125,12.667256637168100
69.8,120,98.1,72,24.0,5125,23.286725663716800
72.3,128,96.0,72,0.0,6638,0.29999999999999700
72.3,128,96.0,72,5.0,6638,5.963716814159280
72.3,128,96.0,72,14.0,6638,16.15840707964600
72.3,128,96.0,72,24.0,6638,27.4858407079646
70.3,124,93.2,72,0.0,6196,-1.7000000000000000
70.3,124,93.2,72,5.0,6196,3.7867256637168100
70.3,124,93.2,72,14.0,6196,13.662831858407100
70.3,124,93.2,72,24.0,6196,24.63628318584070
68.7,120,90.9,72,0.0,5843,-3.300000000000000
68.7,120,90.9,72,5.0,5843,2.0097345132743400
68.7,120,90.9,72,14.0,5843,11.567256637168100
68.7,120,90.9,72,24.0,5843,22.186725663716800
67.0,117,88.7,72,0.0,5490,-5.0
67.0,117,88.7,72,5.0,5490,0.1769911504424760
67.0,117,88.7,72,14.0,5490,9.495575221238940
67.0,117,88.7,72,24.0,5490,19.849557522123900
65.4,114,86.5,72,0.0,5125,-6.599999999999990
65.4,114,86.5,72,5.0,5125,-1.555752212389380
65.4,114,86.5,72,14.0,5125,7.52389380530974
65.4,114,86.5,72,24.0,5125,17.61238938053100
75.8,133,107.0,72,0.0,6196,3.800000000000000
75.8,133,107.0,72,5.0,6196,9.684955752212390
75.8,133,107.0,72,14.0,6196,20.277876106194700
75.8,133,107.0,72,24.0,6196,32.047787610619500
73.8,129,104.1,72,0.0,5843,1.8000000000000000
73.8,129,104.1,72,5.0,5843,7.507964601769910
73.8,129,104.1,72,14.0,5843,17.782300884955700
73.8,129,104.1,72,24.0,5843,29.198230088495600
69.8,120,98.1,72,0.0,5125,-2.200000000000000
69.8,120,98.1,72,5.0,5125,3.109734513274330
69.8,120,98.1,72,14.0,5125,12.667256637168100
69.8,120,98.1,72,24.0,5125,23.286725663716800
71.1,114,92.2,72,0.0,6781,-0.9000000000000060
71.1,114,92.2,72,5.0,6781,4.14424778761061
71.1,114,92.2,72,14.0,6781,13.223893805309700
71.1,114,92.2,72,24.0,6781,23.31238938053100
70.6,115,92.0,71,0.0,6626,-0.4000000000000060
70.6,115,92.0,71,5.0,6626,4.688495575221240
70.6,115,92.0,71,14.0,6626,13.847787610619500
70.6,115,92.0,71,24.0,6626,24.02477876106190
69.9,112,90.8,72,0.0,6559,-2.0999999999999900
69.9,112,90.8,72,5.0,6559,2.8557522123893900
69.9,112,90.8,72,14.0,6559,11.776106194690300
69.9,112,90.8,72,24.0,6559,21.68761061946900
69.3,114,90.5,72,0.0,6378,-2.700000000000000
69.3,114,90.5,72,5.0,6378,2.3442477876106100
69.3,114,90.5,72,14.0,6378,11.423893805309700
69.3,114,90.5,72,24.0,6378,21.512389380531000
69.3,110,89.6,71,0.0,6377,-1.7000000000000000
69.3,110,89.6,71,5.0,6377,3.167256637168140
69.3,110,89.6,71,14.0,6377,11.928318584070800
69.3,110,89.6,71,24.0,6377,21.662831858407100
68.3,107,88.2,70,0.0,6185,-1.7000000000000000
68.3,107,88.2,70,5.0,6185,3.034513274336280
68.3,107,88.2,70,14.0,6185,11.556637168141600
68.3,107,88.2,70,24.0,6185,21.025663716814200
74.2,120,102.3,73,0.0,6263,1.2000000000000000
74.2,120,102.3,73,5.0,6263,6.5097345132743400
74.2,120,102.3,73,14.0,6263,16.067256637168100
74.2,120,102.3,73,24.0,6263,26.686725663716800
73.6,122,102.2,73,0.0,6096,0.5999999999999940
73.6,122,102.2,73,5.0,6096,5.998230088495580
73.6,122,102.2,73,14.0,6096,15.715044247787600
73.6,122,102.2,73,24.0,6096,26.51150442477880
72.6,116,99.9,73,0.0,5967,-0.4000000000000060
72.6,116,99.9,73,5.0,5967,4.7327433628318500
72.6,116,99.9,73,14.0,5967,13.971681415929200
72.6,116,99.9,73,24.0,5967,24.237168141592900
72.5,116,99.8,72,0.0,5905,0.5
72.5,116,99.8,72,5.0,5905,5.63274336283186
